movieId,title,genres,clean_title
492,Manhattan Murder Mystery (1993),Comedy|Mystery,manhattan murder mystery
493,Menace II Society (1993),Action|Crime|Drama,menace ii society
494,Executive Decision (1996),Action|Thriller,executive decision
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,in the realm of the senses ai no corrida
496,What Happened Was... (1994),Comedy|Drama|Romance,what happened was
497,Much Ado About Nothing (1993),Comedy|Romance,much ado about nothing
498,Mr. Jones (1993),Drama|Romance,mr jones
499,Mr. Wonderful (1993),Comedy|Romance,mr wonderful
500,Mrs. Doubtfire (1993),Comedy,mrs doubtfire
501,Naked (1993),Drama,naked
502,"Next Karate Kid, The (1994)",Action|Children's,next karate kid the
503,"New Age, The (1994)",Drama,new age the
504,No Escape (1994),Action|Sci-Fi,no escape
505,North (1994),Comedy,north
506,Orlando (1993),Drama,orlando
507,"Perfect World, A (1993)",Action|Drama,perfect world a
508,Philadelphia (1993),Drama,philadelphia
509,"Piano, The (1993)",Drama|Romance,piano the
510,Poetic Justice (1993),Drama,poetic justice
511,"Program, The (1993)",Action|Drama,program the
512,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi,robert a heinleins the puppet masters
513,Radioland Murders (1994),Comedy|Mystery|Romance,radioland murders
514,"Ref, The (1994)",Comedy,ref the
515,"Remains of the Day, The (1993)",Drama,remains of the day the
516,Renaissance Man (1994),Comedy|Drama|War,renaissance man
517,Rising Sun (1993),Action|Drama|Mystery,rising sun
518,"Road to Wellville, The (1994)",Comedy,road to wellville the
519,Robocop 3 (1993),Sci-Fi|Thriller,robocop 3
520,Robin Hood: Men in Tights (1993),Comedy,robin hood men in tights
521,Romeo Is Bleeding (1993),Crime|Thriller,romeo is bleeding
522,Romper Stomper (1992),Action|Drama,romper stomper
523,Ruby in Paradise (1993),Drama,ruby in paradise
524,Rudy (1993),Drama,rudy
525,"Saint of Fort Washington, The (1993)",Drama,saint of fort washington the
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,savage nights nuits fauves les
527,Schindler's List (1993),Drama|War,schindlers list
528,"Scout, The (1994)",Drama,scout the
529,Searching for Bobby Fischer (1993),Drama,searching for bobby fischer
530,Second Best (1994),Drama,second best
531,"Secret Garden, The (1993)",Children's|Drama,secret garden the
532,Serial Mom (1994),Comedy|Crime|Horror,serial mom
533,"Shadow, The (1994)",Action,shadow the
534,Shadowlands (1993),Drama|Romance,shadowlands
535,Short Cuts (1993),Drama,short cuts
536,"Simple Twist of Fate, A (1994)",Drama,simple twist of fate a
537,Sirens (1994),Comedy|Drama,sirens
538,Six Degrees of Separation (1993),Drama,six degrees of separation
539,Sleepless in Seattle (1993),Comedy|Romance,sleepless in seattle
540,Sliver (1993),Thriller,sliver
541,Blade Runner (1982),Film-Noir|Sci-Fi,blade runner
542,Son in Law (1993),Comedy,son in law
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,so i married an axe murderer
544,Striking Distance (1993),Action,striking distance
545,Harlem (1993),Drama,harlem
546,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,super mario bros
547,Surviving the Game (1994),Action|Adventure|Thriller,surviving the game
548,Terminal Velocity (1994),Action,terminal velocity
549,Thirty-Two Short Films About Glenn Gould (1993),Documentary,thirtytwo short films about glenn gould
550,Threesome (1994),Comedy|Romance,threesome
551,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,nightmare before christmas the
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy,three musketeers the
553,Tombstone (1993),Western,tombstone
554,Trial by Jury (1994),Thriller,trial by jury
555,True Romance (1993),Action|Crime|Romance,true romance
556,"War Room, The (1993)",Documentary,war room the
557,Mamma Roma (1962),Drama,mamma roma
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy,pagemaster the
559,"Paris, France (1993)",Comedy,paris france
560,"Beans of Egypt, Maine, The (1994)",Drama,beans of egypt maine the
561,Killer (Bulletproof Heart) (1994),Thriller,killer bulletproof heart
562,Welcome to the Dollhouse (1995),Comedy|Drama,welcome to the dollhouse
563,Germinal (1993),Drama,germinal
564,Chasers (1994),Comedy,chasers
565,Cronos (1992),Horror,cronos
566,Naked in New York (1994),Comedy|Romance,naked in new york
567,Kika (1993),Drama,kika
568,Bhaji on the Beach (1993),Comedy|Drama,bhaji on the beach
569,Little Big League (1994),Children's|Comedy,little big league
570,"Slingshot, The (Kådisbellan ) (1993)",Comedy|Drama,slingshot the kdisbellan
571,"Wedding Gift, The (1994)",Drama,wedding gift the
572,Foreign Student (1994),Drama,foreign student
573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,ciao professore io speriamo che me la cavo
574,Spanking the Monkey (1994),Comedy|Drama,spanking the monkey
575,"Little Rascals, The (1994)",Children's|Comedy,little rascals the
576,Fausto (1993),Comedy,fausto
577,Andre (1994),Adventure|Children's,andre
578,"Hour of the Pig, The (1993)",Drama|Mystery,hour of the pig the
579,"Scorta, La (1993)",Thriller,scorta la
580,Princess Caraboo (1994),Drama,princess caraboo
581,"Celluloid Closet, The (1995)",Documentary,celluloid closet the
582,Metisse (Café au Lait) (1993),Comedy,metisse caf au lait
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,dear diary caro diario
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama,i dont want to talk about it de eso no se habla
585,"Brady Bunch Movie, The (1995)",Comedy,brady bunch movie the
586,Home Alone (1990),Children's|Comedy,home alone
587,Ghost (1990),Comedy|Romance|Thriller,ghost
588,Aladdin (1992),Animation|Children's|Comedy|Musical,aladdin
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,terminator 2 judgment day
590,Dances with Wolves (1990),Adventure|Drama|Western,dances with wolves
591,Tough and Deadly (1995),Action|Drama|Thriller,tough and deadly
592,Batman (1989),Action|Adventure|Crime|Drama,batman
593,"Silence of the Lambs, The (1991)",Drama|Thriller,silence of the lambs the
594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,snow white and the seven dwarfs
595,Beauty and the Beast (1991),Animation|Children's|Musical,beauty and the beast
596,Pinocchio (1940),Animation|Children's,pinocchio
597,Pretty Woman (1990),Comedy|Romance,pretty woman
598,Window to Paris (1994),Comedy,window to paris
599,"Wild Bunch, The (1969)",Western,wild bunch the
600,Love and a .45 (1994),Thriller,love and a 45
601,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama,wooden mans bride the wu kui
602,"Great Day in Harlem, A (1994)",Documentary,great day in harlem a
603,"Bye Bye, Love (1995)",Comedy,bye bye love
604,Criminals (1996),Documentary,criminals
605,One Fine Day (1996),Drama|Romance,one fine day
606,Candyman: Farewell to the Flesh (1995),Horror,candyman farewell to the flesh
607,Century (1993),Drama,century
608,Fargo (1996),Crime|Drama|Thriller,fargo
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,homeward bound ii lost in san francisco
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,heavy metal
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,hellraiser bloodline
612,"Pallbearer, The (1996)",Comedy,pallbearer the
613,Jane Eyre (1996),Drama|Romance,jane eyre
614,Loaded (1994),Drama|Thriller,loaded
615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,bread and chocolate pane e cioccolata
616,"Aristocats, The (1970)",Animation|Children's,aristocats the
617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,flower of my secret the la flor de mi secreto
618,Two Much (1996),Comedy|Romance,two much
619,Ed (1996),Comedy,ed
620,Scream of Stone (Schrei aus Stein) (1991),Drama,scream of stone schrei aus stein
621,My Favorite Season (1993),Drama,my favorite season
623,"Modern Affair, A (1995)",Romance,modern affair a
624,Condition Red (1995),Action|Drama|Thriller,condition red
625,Asfour Stah (1990),Drama,asfour stah
626,"Thin Line Between Love and Hate, A (1996)",Comedy,thin line between love and hate a
627,"Last Supper, The (1995)",Drama|Thriller,last supper the
628,Primal Fear (1996),Drama|Thriller,primal fear
629,Rude (1995),Drama,rude
630,Carried Away (1996),Drama|Romance,carried away
631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,all dogs go to heaven 2
632,Land and Freedom (Tierra y libertad) (1995),War,land and freedom tierra y libertad
633,Denise Calls Up (1995),Comedy,denise calls up
634,Theodore Rex (1995),Comedy,theodore rex
635,"Family Thing, A (1996)",Comedy|Drama,family thing a
636,Frisk (1995),Drama,frisk
637,Sgt. Bilko (1996),Comedy,sgt bilko
638,Jack and Sarah (1995),Romance,jack and sarah
639,Girl 6 (1996),Comedy,girl 6
640,Diabolique (1996),Drama|Thriller,diabolique
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy,little indian big city un indien dans la ville
642,Roula (1995),Drama,roula
643,Peanuts - Die Bank zahlt alles (1996),Comedy,peanuts  die bank zahlt alles
644,Happy Weekend (1996),Comedy,happy weekend
645,Nelly & Monsieur Arnaud (1995),Drama,nelly  monsieur arnaud
647,Courage Under Fire (1996),Drama|War,courage under fire
648,Mission: Impossible (1996),Action|Adventure|Mystery,mission impossible
649,Cold Fever (Á köldum klaka) (1994),Comedy|Drama,cold fever  kldum klaka
650,Moll Flanders (1996),Drama,moll flanders
651,"Superweib, Das (1996)",Comedy,superweib das
652,"301, 302 (1995)",Mystery,301 302
653,Dragonheart (1996),Action|Adventure|Fantasy,dragonheart
654,Und keiner weint mir nach (1996),Drama|Romance,und keiner weint mir nach
655,Mutters Courage (1995),Comedy,mutters courage
656,Eddie (1996),Comedy,eddie
657,Yankee Zulu (1994),Comedy|Drama,yankee zulu
658,Billy's Holiday (1995),Drama,billys holiday
659,Purple Noon (1960),Crime|Thriller,purple noon
660,August (1996),Drama,august
661,James and the Giant Peach (1996),Animation|Children's|Musical,james and the giant peach
662,Fear (1996),Thriller,fear
663,Kids in the Hall: Brain Candy (1996),Comedy,kids in the hall brain candy
664,Faithful (1996),Comedy,faithful
665,Underground (1995),War,underground
666,All Things Fair (1996),Drama,all things fair
667,Bloodsport 2 (1995),Action,bloodsport 2
668,Pather Panchali (1955),Drama,pather panchali
669,Aparajito (1956),Drama,aparajito
670,"World of Apu, The (Apur Sansar) (1959)",Drama,world of apu the apur sansar
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,mystery science theater 3000 the movie
672,Tarantella (1995),Drama,tarantella
673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,space jam
674,Barbarella (1968),Adventure|Sci-Fi,barbarella
675,Hostile Intentions (1994),Action|Drama|Thriller,hostile intentions
676,They Bite (1996),Drama,they bite
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,some folks call it a sling blade
679,"Run of the Country, The (1995)",Drama,run of the country the
680,Alphaville (1965),Sci-Fi,alphaville
681,Clean Slate (Coup de Torchon) (1981),Crime,clean slate coup de torchon
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,tigrero a film that was never made
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,eye of vichy the oeil de vichy l
684,Windows (1980),Drama,windows
685,It's My Party (1995),Drama,its my party
687,Country Life (1994),Drama|Romance,country life
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,operation dumbo drop
690,"Promise, The (Versprechen, Das) (1994)",Romance,promise the versprechen das
691,Mrs. Winterbourne (1996),Comedy|Romance,mrs winterbourne
692,Solo (1996),Action|Sci-Fi|Thriller,solo
693,Under the Domin Tree (Etz Hadomim Tafus) (1994),Drama,under the domin tree etz hadomim tafus
694,"Substitute, The (1996)",Action,substitute the
695,True Crime (1995),Mystery|Thriller,true crime
696,Butterfly Kiss (1995),Thriller,butterfly kiss
697,Feeling Minnesota (1996),Drama|Romance,feeling minnesota
698,Delta of Venus (1994),Drama,delta of venus
699,To Cross the Rubicon (1991),Drama,to cross the rubicon
700,Angus (1995),Comedy,angus
701,Daens (1992),Drama,daens
702,Faces (1968),Drama,faces
703,Boys (1996),Drama,boys
704,"Quest, The (1996)",Action|Adventure,quest the
705,Cosi (1996),Comedy,cosi
706,Sunset Park (1996),Drama,sunset park
707,Mulholland Falls (1996),Crime|Film-Noir|Thriller,mulholland falls
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,truth about cats  dogs the
709,Oliver & Company (1988),Animation|Children's,oliver  company
710,Celtic Pride (1996),Comedy,celtic pride
711,Flipper (1996),Adventure|Children's,flipper
712,Captives (1994),Drama,captives
713,Of Love and Shadows (1994),Drama,of love and shadows
714,Dead Man (1995),Western,dead man
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama,horseman on the roof the hussard sur le toit le
716,Switchblade Sisters (1975),Crime,switchblade sisters
717,Mouth to Mouth (Boca a boca) (1995),Comedy,mouth to mouth boca a boca
718,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi,visitors the les visiteurs
719,Multiplicity (1996),Comedy,multiplicity
720,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,wallace  gromit the best of aardman animation
721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,halfmoon paul bowles  halbmond
722,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary,haunted world of edward d wood jr the
723,Two Friends (1986),Drama,two friends
724,"Craft, The (1996)",Drama|Horror,craft the
725,"Great White Hype, The (1996)",Comedy,great white hype the
726,Last Dance (1996),Drama,last dance
727,War Stories (1995),Documentary,war stories
728,Cold Comfort Farm (1995),Comedy,cold comfort farm
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,institute benjamenta or this dream people call human life
730,"Low Life, The (1994)",Drama,low life the
731,Heaven's Prisoners (1996),Mystery|Thriller,heavens prisoners
732,Original Gangstas (1996),Crime,original gangstas
733,"Rock, The (1996)",Action|Adventure|Thriller,rock the
734,Getting Away With Murder (1996),Comedy,getting away with murder
735,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror,cemetery man dellamorte dellamore
736,Twister (1996),Action|Adventure|Romance|Thriller,twister
737,Barb Wire (1996),Action|Sci-Fi,barb wire
738,"Garcu, Le (1995)",Drama,garcu le
739,Honigmond (1996),Comedy,honigmond
741,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,ghost in the shell kokaku kidotai
742,Thinner (1996),Horror|Thriller,thinner
743,Spy Hard (1996),Comedy,spy hard
744,Brothers in Trouble (1995),Drama,brothers in trouble
745,"Close Shave, A (1995)",Animation|Comedy|Thriller,close shave a
746,Force of Evil (1948),Film-Noir,force of evil
747,"Stupids, The (1996)",Comedy,stupids the
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,arrival the
749,"Man from Down Under, The (1943)",Drama,man from down under the
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,dr strangelove or how i learned to stop worrying and love the bomb
751,Careful (1992),Comedy,careful
752,Vermont Is For Lovers (1992),Comedy|Romance,vermont is for lovers
753,"Month by the Lake, A (1995)",Comedy|Drama,month by the lake a
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's,gold diggers the secret of bear mountain
755,Kim (1950),Children's|Drama,kim
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,carmen miranda bananas is my business
757,Ashes of Time (1994),Drama,ashes of time
758,"Jar, The (Khomreh) (1992)",Drama,jar the khomreh
759,Maya Lin: A Strong Clear Vision (1994),Documentary,maya lin a strong clear vision
760,Stalingrad (1993),War,stalingrad
761,"Phantom, The (1996)",Adventure,phantom the
762,Striptease (1996),Comedy|Crime,striptease
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama,last of the high kings the aka summer fling
764,Heavy (1995),Drama|Romance,heavy
765,Jack (1996),Comedy|Drama,jack
766,I Shot Andy Warhol (1996),Drama,i shot andy warhol
767,"Grass Harp, The (1995)",Drama,grass harp the
768,Someone Else's America (1995),Drama,someone elses america
769,Marlene Dietrich: Shadow and Light (1996),Documentary,marlene dietrich shadow and light
770,Costa Brava (1946),Drama,costa brava
771,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama,vie est belle la life is rosey
772,Quartier Mozart (1992),Comedy,quartier mozart
773,Touki Bouki (Journey of the Hyena) (1973),Drama,touki bouki journey of the hyena
774,Wend Kuuni (God's Gift) (1982),Drama,wend kuuni gods gift
775,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror,spirits of the dead tre passi nel delirio
